AppID,Name,Price,English,French,Italian,German,Spanish-Spain,Russian,Japanese,SimplifiedChinese,TraditionalChinese,Korean,Polish,Portuguese,Turkish,Czech,Portuguese-Brazil,Hungarian,Dutch,Ukrainian,Danish,Arabic,Spanish-LatinAmerica,Thai,Finnish,Norwegian,Romanian,Swedish,Greek,Vietnamese,Bulgarian,Slovakian,Portuguese-Portugal,Indonesian,Hindi,Catalan,None
228280,Baldur's Gate: Enhanced Edition,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,19.99,19.99,,19.99,19.99,19.99,19.99,,19.99,,,,,,,,,,,,,,,,,
518580,Accounting (Legacy),0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556200,Predator: Hunting Grounds,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,,29.99,29.99,29.99,29.99,,,29.99,,29.99,,,29.99,29.99,,,,,,,,,,,,,,
400630,Wuppo: Definitive Edition,14.99,14.99,,,,,,,14.99,,14.99,14.99,,,,14.99,,,,,,,,,,,,,,,,,,,,
646500,Egypt: Old Kingdom,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,14.99,,,,,14.99,,14.99,,,,,,,,,,,,,,,,,,,,
1449630,Crash Dive 2,11.99,11.99,11.99,,11.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610810,Your Friend Hana,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650440,Warbanners,9.99,9.99,9.99,,9.99,9.99,9.99,,9.99,,,9.99,9.99,9.99,,,,,9.99,,,,,,,,,,,,,,,,,
381120,Shoppe Keep,4.99,4.99,,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489380,QuiVr,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40980,Stronghold Legends: Steam Edition,4.49,4.49,4.49,4.49,4.49,4.49,4.49,,4.49,,,4.49,,,,,,,,,,,,,,,,,,,,,,,,
883220,Fugue in Void,5.99,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492530,The Dark Legions,1.99,1.99,,,1.99,,1.99,,,,,1.99,,,,,1.99,,,,,,,,,,,,,,,,,,,
1016800,Chernobylite,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,,,29.99,,29.99,29.99,29.99,29.99,,29.99,,,,,,,,,,,,,,,,,
1181400,Path of Giants,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,,8.99,8.99,,8.99,,,,,,8.99,,,,,,,,,,,,,,
415880,Disc Jam,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70660,Worms Pinball,7.99,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056840,Arcanium: Rise of Akhan,16.99,16.99,16.99,16.99,16.99,16.99,,16.99,,16.99,16.99,16.99,,16.99,,16.99,,,,,16.99,16.99,16.99,,,,16.99,,,,,,,,,
1416340,Impostor Inside Us,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351630,Ys IX: Monstrum Nox,59.99,59.99,59.99,,,,,59.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112400,Project Torque - Free 2 Play MMO Racing Game,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564150,Rosenkreuzstilette,9.99,9.99,,,,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201790,Orcs Must Die! 2,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,,,14.99,,,,14.99,,,,,,,,,,,,,,,,,,,,
1644150,OshiRabu: Waifus Over Husbandos ~Loveï½¥orï½¥die~,12.99,12.99,,,,,,12.99,12.99,12.99,12.99,,,,,,,,,,,,,,,,,,,,,,,,,
1400070,Don't Cheat On Me,7.99,7.99,,,,,,7.99,7.99,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,
244870,Electronic Super Joy,7.99,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212850,Monobot,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,14.99,,,,,,14.99,,,,,,,,,,,,,,
1265300,Broll,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,,,2.99,2.99,,,2.99,,2.99,,,,2.99,,,,,,,,,,,,,,
1398390,SPACE / MECH / PILOT,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46550,Post Mortem,7.99,7.99,7.99,7.99,7.99,7.99,,,,,,7.99,,,,,,,,,,,,,,,,,,,,,,,,
1520270,Kyvir: Rebirth,7.99,7.99,,,,,,,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
368390,The Darkside Detective,12.99,12.99,12.99,,12.99,12.99,,,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
45740,Dead RisingÂ® 2,19.99,19.99,19.99,19.99,,19.99,,19.99,,,19.99,,,,,,,,,,,,,,,,,,,,,,,,,
760330,BYTEPATH,1.99,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337680,Star Hammer: The Vanguard Prophecy,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235460,METAL GEAR RISING: REVENGEANCE,29.99,29.99,29.99,29.99,29.99,29.99,,29.99,,,,,,,,29.99,,,,,,,,,,,,,,,,,,,,
1200860,The Good Time Garden,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314010,Boid,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
739080,9 Monkeys of Shaolin,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
259760,Two Brothers,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526880,Chess Knight 2,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,,,,2.99,2.99,2.99,,,,,,,2.99,,2.99,,,,,,,,,
739190,AntVentor,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,,,,4.99,4.99,,,4.99,,,,,4.99,,,,,,,,,,,,
1178050,ç‹ã®æ—…è·¯,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
780020,True Hentai Puzzle,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1078280,Ruins Seeker,19.99,19.99,,,,,,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459910,Isolomus,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,,,,0.99,,,0.99,0.99,0.99,,,,,,,,,,,,,
784940,Countryballs: Over The World,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24200,DC Universeâ„¢ Online,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396280,Anarchy Online,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209870,Blacklight: Retribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291250,Jumpdrive,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420440,Atlantic Fleet,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695840,Fear Therapy,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,,4.99,4.99,4.99,4.99,,,,,4.99,,,4.99,,,4.99,,,4.99,,,,,,,,
671390,Metropolis: Lux Obscura,7.99,7.99,7.99,,7.99,7.99,7.99,7.99,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254900,è¿·é›¾ä¹‹å¤-The Vigilant Villa,7.99,7.99,,,,,,7.99,7.99,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,
788100,Neon Abyss,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,
509600,Battle Time,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,,0.99,0.99,,,,0.99,,0.99,,,,,,,,,,,,,,,,,,
311480,Vertical Drop Heroes HD,6.99,6.99,6.99,,6.99,6.99,,,,,,,,,,6.99,,,,,,,,,,,,,,,,,,,,
1525660,Sunblaze,14.99,14.99,,,14.99,14.99,14.99,14.99,,,,,,,,14.99,,14.99,,,,14.99,,14.99,,,,,,,,,,,,
1114940,I Wanna Maker,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
32610,Delta Force Xtreme 2,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400740,VERGE:Lost chapter,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166310,Tactical Three Kingdoms (3 Kingdoms) - Strategy & War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,,0.0,,0.0,,,,,,,
6000,STAR WARSâ„¢ Republic Commandoâ„¢,9.99,9.99,9.99,,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606480,Flood of Light,3.99,3.99,,,,,,,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,
10190,Call of DutyÂ®: Modern WarfareÂ® 2 (2009),19.99,19.99,19.99,19.99,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594490,Deadly Hunter VR,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222160,Chinese Brush Simulator,0.99,0.99,,,,,,,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,
652660,ESport Manager,3.99,3.99,3.99,3.99,3.99,3.99,,,,,,3.99,,,,,,,,,,,,,,,,,,,,,,,,
268650,From the Depths,24.99,24.99,,,,,24.99,,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090760,Distant Kingdoms,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296970,Renowned Explorers: International Society,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745480,Phantom Project,4.99,4.99,,,4.99,,,,,,4.99,,,4.99,,,,,,,,,,,,,,,,,,,,,,
1050280,Kaion Tale MMORPG,0.0,0.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,
454380,Champions of Breakfast,2.99,2.99,,,2.99,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239840,Dead State: Reanimated,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859350,Aces of the Luftwaffe - Squadron,14.99,14.99,14.99,14.99,14.99,14.99,,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46740,World Basketball Manager 2010,2.99,2.99,2.99,2.99,2.99,2.99,2.99,,,,,,2.99,,,,,,,,,,,,,,,,,,,,,,,
2270,Wolfenstein 3D,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584930,Conductor,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994020,Tempest of the Heavens and Earth,13.99,13.99,,,,,,13.99,13.99,13.99,,,,,,,,,,,,,,,,,,,,,,,,,,
368340,CrossCode,19.99,19.99,,,19.99,,,19.99,19.99,,19.99,,,,,,,,,,,,,,,,,,,,,,,,,
367580,Hook,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,,1.99,1.99,1.99,1.99,1.99,1.99,,1.99,,,,,,
6370,Bloodline Champions,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492290,Has-Been Heroes,19.99,19.99,19.99,19.99,19.99,19.99,,19.99,,,,,,,,19.99,,,,,,,,,,,,,,,,,,,,
1079230,Himno - The Silent Melody,9.59,9.59,9.59,9.59,9.59,9.59,9.59,9.59,9.59,,9.59,9.59,9.59,9.59,,9.59,,,,,,9.59,,,,,,,,,,,,,,
288220,Backstage Pass,29.99,29.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400030,Cloney,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509250,TO THE TOP,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259060,Dominions 4: Thrones of Ascension,34.99,34.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218700,Angelica Weaver: Catch Me When You Can,13.99,13.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412480,Turtle Odyssey,2.99,2.99,,2.99,2.99,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542590,SoulSaverOnline,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918300,Fishing Vacation,1.99,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071240,Earthlingo,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,
331120,Passing Pineview Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
1036700,My Beautiful Paper Smile,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612780,The Centennial Case : A Shijima Story,49.99,49.99,49.99,49.99,49.99,49.99,,49.99,49.99,49.99,49.99,,,,,,,,,,,,,,,,,,,,,,,,,
445110,Tasty Planet: Back for Seconds,7.99,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469820,Genital Jousting,6.99,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546930,Angry Angry Shark,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397900,Business Tour - Board Game with Online Multiplayer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,
293440,Elliot Quest,9.99,9.99,9.99,9.99,9.99,9.99,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040420,Dreamscaper,12.49,12.49,12.49,12.49,12.49,12.49,,12.49,12.49,,12.49,,,,,,,,,,,,,,,,,,,,,,,,,
849162,Shadow of the Tomb Raider: Definitive Edition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,
1057680,äººé—´ The Lost We Lost,3.99,,,,,,,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025600,Battle Realms: Zen Edition,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839450,7'scarlet,29.99,29.99,,,,,,,,29.99,29.99,,,,,,,,,,,,,,,,,,,,,,,,,
567060,Putrefaction 2: Void Walker,4.99,4.99,,,,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413030,Mytheon,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909320,Ruinarch,24.99,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332250,The Next Penelope,12.99,12.99,12.99,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674090,Sky Haven,24.99,24.99,24.99,24.99,24.99,24.99,24.99,,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
215510,Rocketbirds: Hardboiled Chicken,4.99,4.99,4.99,4.99,4.99,4.99,,4.99,4.99,4.99,4.99,,4.99,,,4.99,,4.99,,,,,,,,,,,,,,,,,,
316140,Appointment With FEAR,1.99,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788420,Potion Explosion,6.99,6.99,6.99,6.99,6.99,6.99,,6.99,6.99,,,6.99,,,,6.99,,,,,,,,,,,,,,,,,,,,
230980,Starseed Pilgrim,5.99,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701380,Cricket 22,44.99,44.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703280,Zeal,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677020,Eventide 3: Legacy of Legends,9.99,9.99,9.99,9.99,9.99,,9.99,9.99,9.99,,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,
1585020,JUNKPUNK,15.99,15.99,15.99,,15.99,15.99,,15.99,15.99,,15.99,15.99,,15.99,,15.99,,,,,,,,,,,,,,,,,,,,
92700,Shadow Harvest: Phantom Ops,9.99,9.99,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169200,Space Bear,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31910,Nancy DrewÂ®: The Haunting of Castle Malloy,6.99,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496690,Adventures On The Polluted Islands,2.99,2.99,,,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21010,Watchmen: The End is Nigh,4.99,4.99,4.99,4.99,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717560,Lucifer Within Us,19.99,19.99,19.99,,19.99,,,19.99,19.99,,19.99,,19.99,,,,,,,,,,,,,,,,,,,,,,,
1202070,Gachi Revenge,0.99,0.99,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301860,Submerged,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,19.99,19.99,,19.99,,,,,,,,,,,,,,,,,,,,
270210,Melody's Escape,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566860,VR Dungeon Knight,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640300,Run Of Mydan,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528740,Operation: New Earth,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735950,Paper Bride,7.99,7.99,,,,,,7.99,7.99,7.99,7.99,,,,,,,,,,,,7.99,,,,,,7.99,,,,,,,
1010890,Touhou Fantasia / ä¸œæ–¹æ¢¦æƒ³æ›²,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
895480,Fates of Ort,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605920,VOLTED,4.99,4.99,4.99,,4.99,4.99,4.99,,4.99,,,4.99,,,4.99,4.99,,,4.99,,,,,,,,,,,,,,,,,
573060,LOGistICAL,9.99,9.99,9.99,9.99,9.99,,9.99,,,,,,,,,,,,,,,,,9.99,,,,,,,,,,,,
1586150,Ephesus,12.99,12.99,,,,,,,,,,,,12.99,,,,,,,,,,,,,,,,,,,,,,
1668080,FlÃ¥klypa Grand Prix,34.99,34.99,,,,,,,,,,,,,,,,,,34.99,,,,,34.99,,34.99,,,,,,,,,
308040,Back to Bed,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,,,,,,5.99,,,,,,,,,,,,,,,,,,,,
268890,Masters of the World - Geopolitical Simulator 3,34.99,34.99,34.99,34.99,34.99,34.99,34.99,,34.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
50300,Spec Ops: The Line,5.99,5.99,5.99,5.99,5.99,5.99,,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404850,Luck be a Landlord,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,,,9.99,,,,9.99,,9.99,,,,,,,,,,,,,,
345080,Flame Over,11.99,11.99,11.99,11.99,11.99,11.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337820,The Mims Beginning,16.99,16.99,,16.99,16.99,,,,,,,16.99,,,,,,,,,,,,,,,,,,,,,,,,
1193040,Eternal Battlefield,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
578900,Demonheart,19.99,19.99,,19.99,19.99,,19.99,,,,,,19.99,,,,,,,,,,,,,,,,,,,,,,,
887850,TAL: Arctic,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,,,,,,
992300,å—œè¡€å° Bloody Spell,24.99,24.99,,,,,,24.99,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
382050,Eon Altar,1.24,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190160,LIT: Bend the Light,6.99,6.99,6.99,6.99,6.99,,,6.99,6.99,,,6.99,,,,,,,,,,6.99,,,,,,6.99,,,,,,,,
578430,Puzzle Puppers,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,
1582510,Mercenaries Blaze,19.99,19.99,,,,,,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
574070,Space Wars: Interstellar Empires,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636070,Corridor Z,0.79,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732360,Mercury Blue: Mini Episode,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449470,Atulos Online,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670100,Mint,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238880,Battlefieldâ„¢ Hardline,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,,9.99,9.99,9.99,,,9.99,9.99,,,,,,,,,,,,,,,,,,,,
621220,Nantucket,17.99,17.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377530,ä¾ å®¢é£Žäº‘ä¼ (Tale of Wuxia),16.99,16.99,,,,,,,16.99,16.99,,,,,,,,,,,,,,,,,,,,,,,,,,
107100,Bastion,14.99,14.99,14.99,14.99,14.99,14.99,,,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257200,False Myth,24.99,24.99,,,,,,24.99,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
227760,March of the Eagles,19.99,19.99,,,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367520,Hollow Knight,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,14.99,,,,,14.99,,,,,,,,,,,,,,,,,,,,
444880,Death Stair,3.99,3.99,3.99,3.99,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441230,Tanto Cuore,9.99,9.99,9.99,,,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271860,Super Killer Hornet: Resurrection,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348030,Trackday Manager,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207050,VUP- VTuber & Animation & motion capture & 3D & Live2D,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609870,Pro Basketball Manager 2022,24.99,24.99,24.99,24.99,24.99,24.99,24.99,,24.99,,,,24.99,24.99,,24.99,,,,,,,,,,,,,,,,,,,,
677790,SOULS,7.99,7.99,,,,,,,7.99,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,
260190,Marc EckÅ's Getting Up: Contents Under Pressure,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831660,Monobeno-HAPPY END- Deluxe,29.99,,,,,,,29.99,29.99,29.99,,,,,,,,,,,,,,,,,,,,,,,,,,
1065950,Cage of the Succubi,12.99,12.99,,,,,,,12.99,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,
455980,Judgment: Apocalypse Survival Simulation,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,,,,,,,,,,,,19.99,,,,,,,,,,,,,,
745760,Perceptions of the Dead,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217200,Worms Armageddon,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,,,,,14.99,,,,,14.99,,,,,,,,,14.99,,,,,,,,,
212700,Party of Sin,5.99,5.99,5.99,5.99,5.99,5.99,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678960,CODE VEIN,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,,15.99,15.99,,,,,15.99,,,,,,15.99,,,,,,,,,,,,,,
391000,Farm Frenzy Collection,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569040,Football Manager 2022,54.99,54.99,54.99,54.99,54.99,54.99,54.99,,54.99,54.99,54.99,54.99,54.99,54.99,,,,54.99,,54.99,,,,,54.99,,54.99,54.99,,,,,,,,
253510,WARMACHINE: Tactics,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684720,Battlegun,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Half-Life: Blue Shift,4.99,4.99,4.99,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815450,Cardinal Cross,11.99,11.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473970,Zombie City Defense 2,9.99,9.99,,,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455120,Pumping Simulator,19.99,19.99,19.99,,19.99,,19.99,19.99,19.99,,,,,19.99,,,,,,,,,,,,,,,,,,,,,,
1067930,this was for you.,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066130,Truck Life,6.99,6.99,,,,,,,6.99,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,
797390,How To Cope With Boredom and Loneliness,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600130,Valfaris,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,,24.99,,,,,,,,24.99,,,,,,,,,,,,
864160,BE-A Walker,9.99,9.99,,,,,9.99,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209750,FlowState,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569380,Alicia Griffith â€“ Lakeside Murder,9.99,9.99,9.99,9.99,9.99,9.99,,,,,,,,,,9.99,,9.99,,,,,,,,,,,,,,,,,,
1494260,Loot River,17.49,17.49,17.49,17.49,17.49,17.49,17.49,17.49,17.49,17.49,17.49,17.49,17.49,17.49,,17.49,,,,,17.49,17.49,,,,,,,,,,,,,,
313470,Boot Hill Heroes,8.99,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32420,STAR WARSâ„¢: The Clone Wars - Republic Heroesâ„¢,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
